case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes,pool_source,source_csv
ex210,ex210_bf16_sigmoid_sign_pair_case,bf16_sigmoid,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_sign_pair_case.aig,1,1,1,2383,20,47660,5.638,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_default_expr_exception_case,bf16_sigmoid,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_default_expr_exception_case.aig,1,1,1,2376,21,49896,7.344,exceptions=49966; default=zero; matches=15570,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex210,ex210_bf16_sigmoid_value_case,bf16_sigmoid,value_case,student/work/reverse_bf16_deep_20260603_1223/ex210/verilog/ex210_bf16_sigmoid_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex210/aigs/ex210_bf16_sigmoid_value_case.aig,1,1,1,2376,21,49896,7.976,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_semantic_positive_symmetry_fields,bf16_reciprocal,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/verilog/ex211_bf16_reciprocal_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/aigs/ex211_bf16_reciprocal_semantic_positive_symmetry_fields.aig,1,1,1,275,11,3025,14.427,positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex211,ex211_bf16_reciprocal_value_case,bf16_reciprocal,value_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_value_case.aig,1,1,1,280,11,3080,24.014,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_sign_pair_case,bf16_reciprocal,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_sign_pair_case.aig,1,1,1,288,11,3168,19.857,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_exp_mant_delta_pair,bf16_reciprocal,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_exp_mant_delta_pair.aig,1,1,1,318,11,3498,7.013,32770,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_positive_default_exp_mant_delta,bf16_reciprocal,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_positive_default_exp_mant_delta.aig,1,1,1,338,12,4056,5.863,32897; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_semantic_arith_fields,bf16_reciprocal,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex211/verilog/ex211_bf16_reciprocal_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex211/aigs/ex211_bf16_reciprocal_semantic_arith_fields.aig,1,1,1,300,15,4500,1.259,128; sign_mode=sign_flip; normal_table_entries=127,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex211,ex211_bf16_reciprocal_semantic_exp_delta_fields,bf16_reciprocal,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/verilog/ex211_bf16_reciprocal_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/aigs/ex211_bf16_reciprocal_semantic_exp_delta_fields.aig,1,1,1,316,16,5056,9.403,base=arith_recip; positive_entries=32768; normal_entries=32257; special_entries=511; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex211,ex211_bf16_reciprocal_split_sign_exp_mant_case,bf16_reciprocal,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_split_sign_exp_mant_case.aig,1,1,1,476,12,5712,9.870,65028,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_exp_mant_pair_case,bf16_reciprocal,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_exp_mant_pair_case.aig,1,1,1,699,14,9786,8.672,32514,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_positive_default_exp_mant_case,bf16_reciprocal,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_positive_default_exp_mant_case.aig,1,1,1,804,13,10452,7.140,32641; default=sign_flip; exceptions=127,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_semantic_positive_field_defaults,bf16_reciprocal,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/verilog/ex211_bf16_reciprocal_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/aigs/ex211_bf16_reciprocal_semantic_positive_field_defaults.aig,1,1,1,864,13,11232,7.789,positive_exp_groups=256; full_default_groups=2; positive_exceptions=31754; relation=sign_flip_pos; negative_exceptions=127,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex211,ex211_bf16_reciprocal_semantic_sign_exp_field_defaults,bf16_reciprocal,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/verilog/ex211_bf16_reciprocal_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/aigs/ex211_bf16_reciprocal_semantic_sign_exp_field_defaults.aig,1,1,1,1159,17,19703,14.613,groups=512; full_default_groups=4; exceptions=63508,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex211,ex211_bf16_reciprocal_semantic_field_reassembly,bf16_reciprocal,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/verilog/ex211_bf16_reciprocal_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex211/aigs/ex211_bf16_reciprocal_semantic_field_reassembly.aig,1,1,1,1417,16,22672,14.380,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex211,ex211_bf16_reciprocal_sign_exp_mant_case,bf16_reciprocal,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_sign_exp_mant_case.aig,1,1,1,2502,16,40032,11.222,65028,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_sign_exp_default_expr_case,bf16_reciprocal,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_sign_exp_default_expr_case.aig,1,1,1,2533,16,40528,11.314,"groups=512; full_default_groups=4; exceptions=64514; defaults=abs_input:503,input:1,nan:2,pos_inf:1,sign_inf:1,sign_zero:4",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex211,ex211_bf16_reciprocal_default_expr_exception_case,bf16_reciprocal,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex211/verilog/ex211_bf16_reciprocal_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex211/aigs/ex211_bf16_reciprocal_default_expr_exception_case.aig,1,1,1,36443,26,947518,188.031,exceptions=65024; default=sign_zero; matches=512,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_exp_mant_delta_pair,bf16_square,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_exp_mant_delta_pair.aig,1,1,1,318,11,3498,9.415,16768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_semantic_arith_fields,bf16_square,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex212/verilog/ex212_bf16_square_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex212/aigs/ex212_bf16_square_semantic_arith_fields.aig,1,1,1,300,12,3600,0.858,128; sign_mode=same; normal_table_entries=127,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex212,ex212_bf16_square_sign_pair_case,bf16_square,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_sign_pair_case.aig,1,1,1,310,12,3720,13.223,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_positive_default_exp_mant_delta,bf16_square,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_positive_default_exp_mant_delta.aig,1,1,1,312,12,3744,3.195,16768; default=same; exceptions=0,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_semantic_exp_delta_fields,bf16_square,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/verilog/ex212_bf16_square_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/aigs/ex212_bf16_square_semantic_exp_delta_fields.aig,1,1,1,290,13,3770,7.055,base=arith_square; positive_entries=32768; normal_entries=16256; special_entries=16512; relation=same_pos; negative_exceptions=0,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex212,ex212_bf16_square_semantic_positive_symmetry_fields,bf16_square,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/verilog/ex212_bf16_square_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/aigs/ex212_bf16_square_semantic_positive_symmetry_fields.aig,1,1,1,300,13,3900,10.141,positive_entries=32768; relation=same_pos; negative_exceptions=0,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex212,ex212_bf16_square_default_expr_exception_case,bf16_square,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_default_expr_exception_case.aig,1,1,1,302,13,3926,16.258,exceptions=49150; default=pos_inf; matches=16386,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_value_case,bf16_square,value_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_value_case.aig,1,1,1,302,13,3926,16.213,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_positive_default_exp_mant_case,bf16_square,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_positive_default_exp_mant_case.aig,1,1,1,529,13,6877,3.466,16512; default=same; exceptions=0,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_split_sign_exp_mant_case,bf16_square,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_split_sign_exp_mant_case.aig,1,1,1,554,14,7756,6.121,33024,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_semantic_sign_exp_field_defaults,bf16_square,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/verilog/ex212_bf16_square_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/aigs/ex212_bf16_square_semantic_sign_exp_field_defaults.aig,1,1,1,697,13,9061,7.752,groups=512; full_default_groups=256; exceptions=32260,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex212,ex212_bf16_square_exp_mant_pair_case,bf16_square,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_exp_mant_pair_case.aig,1,1,1,667,14,9338,4.556,16512,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_sign_exp_mant_case,bf16_square,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_sign_exp_mant_case.aig,1,1,1,646,15,9690,6.029,33024,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_semantic_positive_field_defaults,bf16_square,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/verilog/ex212_bf16_square_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/aigs/ex212_bf16_square_semantic_positive_field_defaults.aig,1,1,1,703,14,9842,4.462,positive_exp_groups=256; full_default_groups=128; positive_exceptions=16130; relation=same_pos; negative_exceptions=0,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex212,ex212_bf16_square_sign_exp_default_expr_case,bf16_square,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex212/verilog/ex212_bf16_square_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex212/aigs/ex212_bf16_square_sign_exp_default_expr_case.aig,1,1,1,754,16,12064,6.450,"groups=512; full_default_groups=256; exceptions=32512; defaults=abs_input:254,nan:2,pos_inf:128,sign_zero:64,zero:64",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex212,ex212_bf16_square_semantic_field_reassembly,bf16_square,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/verilog/ex212_bf16_square_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex212/aigs/ex212_bf16_square_semantic_field_reassembly.aig,1,1,1,749,17,12733,11.809,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex213,ex213_bf16_sqrt_semantic_arith_fields,bf16_sqrt,semantic_arith_fields,student/work/reverse_bf16_semantic_20260603_1108/ex213/verilog/ex213_bf16_sqrt_semantic_arith_fields.v,student/work/reverse_bf16_semantic_20260603_1108/ex213/aigs/ex213_bf16_sqrt_semantic_arith_fields.aig,1,1,1,338,13,4394,1.172,256; sign_mode=nan; normal_table_entries=254,semantic BF16 exponent/mantissa RTL,bf16_semantic_variants_20260603_1108,bf16_frontend_pool_all_20260603_1209.csv
ex213,ex213_bf16_sqrt_default_expr_exception_case,bf16_sqrt,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_default_expr_exception_case.aig,1,1,1,343,13,4459,13.910,exceptions=32769; default=nan; matches=32767,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_value_case,bf16_sqrt,value_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_value_case.aig,1,1,1,343,13,4459,16.890,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_exp_mant_delta_pair,bf16_sqrt,exp_mant_delta_pair,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_exp_mant_delta_pair.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_exp_mant_delta_pair.aig,1,1,1,346,13,4498,6.876,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_positive_default_exp_mant_delta,bf16_sqrt,positive_default_exp_mant_delta,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_positive_default_exp_mant_delta.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_positive_default_exp_mant_delta.aig,1,1,1,349,13,4537,4.784,32898; default=nan; exceptions=128,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_semantic_exp_delta_fields,bf16_sqrt,semantic_exp_delta_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/verilog/ex213_bf16_sqrt_semantic_exp_delta_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/aigs/ex213_bf16_sqrt_semantic_exp_delta_fields.aig,1,1,1,352,13,4576,8.475,base=arith_sqrt; positive_entries=32768; normal_entries=32512; special_entries=256; relation=nan; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex213,ex213_bf16_sqrt_sign_pair_case,bf16_sqrt,sign_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_sign_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_sign_pair_case.aig,1,1,1,350,14,4900,15.161,32768,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_semantic_positive_symmetry_fields,bf16_sqrt,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/verilog/ex213_bf16_sqrt_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/aigs/ex213_bf16_sqrt_semantic_positive_symmetry_fields.aig,1,1,1,355,14,4970,12.896,positive_entries=32768; relation=nan; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex213,ex213_bf16_sqrt_split_sign_exp_mant_case,bf16_sqrt,split_sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_split_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_split_sign_exp_mant_case.aig,1,1,1,691,14,9674,6.005,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_sign_exp_default_expr_case,bf16_sqrt,sign_exp_default_expr_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_sign_exp_default_expr_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_sign_exp_default_expr_case.aig,1,1,1,705,15,10575,5.769,"groups=512; full_default_groups=257; exceptions=32511; defaults=abs_input:254,nan:256,sign_zero:2",bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_positive_default_exp_mant_case,bf16_sqrt,positive_default_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_positive_default_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_positive_default_exp_mant_case.aig,1,1,1,779,14,10906,4.849,32642; default=nan; exceptions=128,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_exp_mant_pair_case,bf16_sqrt,exp_mant_pair_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_exp_mant_pair_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_exp_mant_pair_case.aig,1,1,1,787,14,11018,6.327,32641,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_sign_exp_mant_case,bf16_sqrt,sign_exp_mant_case,student/work/reverse_bf16_deep_20260603_1223/ex213/verilog/ex213_bf16_sqrt_sign_exp_mant_case.v,student/work/reverse_bf16_deep_20260603_1223/ex213/aigs/ex213_bf16_sqrt_sign_exp_mant_case.aig,1,1,1,868,14,12152,5.725,32897,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex213,ex213_bf16_sqrt_semantic_field_reassembly,bf16_sqrt,semantic_field_reassembly,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/verilog/ex213_bf16_sqrt_semantic_field_reassembly.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/aigs/ex213_bf16_sqrt_semantic_field_reassembly.aig,1,1,1,922,14,12908,11.968,65536,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex213,ex213_bf16_sqrt_semantic_positive_field_defaults,bf16_sqrt,semantic_positive_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/verilog/ex213_bf16_sqrt_semantic_positive_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/aigs/ex213_bf16_sqrt_semantic_positive_field_defaults.aig,1,1,1,1061,15,15915,7.231,positive_exp_groups=256; full_default_groups=1; positive_exceptions=31878; relation=nan; negative_exceptions=128,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex213,ex213_bf16_sqrt_semantic_sign_exp_field_defaults,bf16_sqrt,semantic_sign_exp_field_defaults,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/verilog/ex213_bf16_sqrt_semantic_sign_exp_field_defaults.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex213/aigs/ex213_bf16_sqrt_semantic_sign_exp_field_defaults.aig,1,1,1,1482,21,31122,7.631,groups=512; full_default_groups=257; exceptions=31878,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
ex214,ex214_bf16_reciprocal_square_default_expr_exception_case,bf16_reciprocal_square,default_expr_exception_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_default_expr_exception_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_default_expr_exception_case.aig,1,1,1,318,12,3816,15.577,exceptions=48896; default=zero; matches=16640,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_value_case,bf16_reciprocal_square,value_case,student/work/reverse_bf16_deep_20260603_1223/ex214/verilog/ex214_bf16_reciprocal_square_value_case.v,student/work/reverse_bf16_deep_20260603_1223/ex214/aigs/ex214_bf16_reciprocal_square_value_case.aig,1,1,1,318,12,3816,16.494,65536,bf16 Verilog table factoring seed,bf16_deep_variants_20260603_1223,bf16_deep_variants_20260603_1223.csv
ex214,ex214_bf16_reciprocal_square_semantic_positive_symmetry_fields,bf16_reciprocal_square,semantic_positive_symmetry_fields,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/verilog/ex214_bf16_reciprocal_square_semantic_positive_symmetry_fields.v,student/work/reverse_bf16_aggressive_semantic_20260603_1711/ex214/aigs/ex214_bf16_reciprocal_square_semantic_positive_symmetry_fields.aig,1,1,1,322,12,3864,11.669,positive_entries=32768; relation=same_pos; negative_exceptions=0,aggressive semantic BF16 field RTL,bf16_aggressive_semantic_20260603_1711,bf16_aggressive_semantic_20260603_1711.csv
