case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_norm_by_rem_abc_g_aig,E5M2FN packed fmod low mod high,periodic residue with cofactored normalizer by remainder,shared divisor-period residue and rem-first normalization tables,ex248|E5M2FN packed fmod low mod high|periodic residue with cofactored normalizer by remainder|shared divisor-period residue and rem-first normalization tables|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|rem_cofactored_norm|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_norm_by_rem_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_norm_by_rem_abc_g_aig.aig,1,,294,27,7938,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.677; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_abc_g_aig.yosys.log
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_norm_by_rem_synth_preset_and,E5M2FN packed fmod low mod high,periodic residue with cofactored normalizer by remainder,shared divisor-period residue and rem-first normalization tables,ex248|E5M2FN packed fmod low mod high|periodic residue with cofactored normalizer by remainder|shared divisor-period residue and rem-first normalization tables|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|rem_cofactored_norm|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_norm_by_rem_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_norm_by_rem_synth_preset_and.aig,1,,304,29,8816,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.731; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_synth_preset_and.yosys.log
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_norm_by_rem_synth_preset_aig,E5M2FN packed fmod low mod high,periodic residue with cofactored normalizer by remainder,shared divisor-period residue and rem-first normalization tables,ex248|E5M2FN packed fmod low mod high|periodic residue with cofactored normalizer by remainder|shared divisor-period residue and rem-first normalization tables|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|rem_cofactored_norm|fp8_rounding_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_norm_by_rem_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_norm_by_rem_synth_preset_aig.aig,1,,287,28,8036,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.779; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_norm_by_rem_synth_preset_aig.yosys.log
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_formula_norm_abc_g_and,E5M2FN packed fmod low mod high,periodic residue with arithmetic formula normalizer,"shared divisor-period residue, leading-bit and FTZ normalizer predicates","ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_formula_norm_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_formula_norm_abc_g_and.aig,1,,296,35,10360,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.683; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_and.yosys.log
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_formula_norm_abc_g_aig,E5M2FN packed fmod low mod high,periodic residue with arithmetic formula normalizer,"shared divisor-period residue, leading-bit and FTZ normalizer predicates","ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_formula_norm_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_formula_norm_abc_g_aig.aig,1,,286,35,10010,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.676; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_abc_g_aig.yosys.log
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_formula_norm_synth_preset_and,E5M2FN packed fmod low mod high,periodic residue with arithmetic formula normalizer,"shared divisor-period residue, leading-bit and FTZ normalizer predicates","ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_formula_norm_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_formula_norm_synth_preset_and.aig,1,,296,33,9768,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.728; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_and.yosys.log
ex248,float_fp8,fp8-rounding-r26,ex248_r26r_fmod_formula_norm_synth_preset_aig,E5M2FN packed fmod low mod high,periodic residue with arithmetic formula normalizer,"shared divisor-period residue, leading-bit and FTZ normalizer predicates","ex248|E5M2FN packed fmod low mod high|periodic residue with arithmetic formula normalizer|shared divisor-period residue, leading-bit and FTZ normalizer predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|formula_norm_residual|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/verilog/ex248_r26r_fmod_formula_norm_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/aigs/ex248_r26r_fmod_formula_norm_synth_preset_aig.aig,1,,277,33,9141,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.768; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex248/logs/ex248_r26r_fmod_formula_norm_synth_preset_aig.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_onehot_delta_abc_g_and,"E5M2FN packed hypot abs(high,low)",onehot shared gap0/gap1 delta predicates,"shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates","ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_abc_g_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_onehot_delta_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_onehot_delta_abc_g_and.aig,1,,182,28,5096,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.644; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_and.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_onehot_delta_abc_g_aig,"E5M2FN packed hypot abs(high,low)",onehot shared gap0/gap1 delta predicates,"shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates","ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_onehot_delta_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_onehot_delta_abc_g_aig.aig,1,,170,28,4760,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.659; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_abc_g_aig.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_onehot_delta_synth_preset_and,"E5M2FN packed hypot abs(high,low)",onehot shared gap0/gap1 delta predicates,"shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates","ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_onehot_delta_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_onehot_delta_synth_preset_and.aig,1,,183,28,5124,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.786; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_and.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_onehot_delta_synth_preset_aig,"E5M2FN packed hypot abs(high,low)",onehot shared gap0/gap1 delta predicates,"shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates","ex249|E5M2FN packed hypot abs(high,low)|onehot shared gap0/gap1 delta predicates|shared max/min raw exponent decode, onehot significand thresholds, delta/saturation predicates|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|onehot_delta_predicates|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_onehot_delta_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_onehot_delta_synth_preset_aig.aig,1,,171,28,4788,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.788; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_onehot_delta_synth_preset_aig.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_smax_case_delta_abc_g_and,"E5M2FN packed hypot abs(high,low)",smax-cofactored delta case with shared gap predicates,"shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds","ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_abc_g_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_smax_case_delta_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_smax_case_delta_abc_g_and.aig,1,,211,32,6752,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; runtime_sec=0.735; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_and.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_smax_case_delta_abc_g_aig,"E5M2FN packed hypot abs(high,low)",smax-cofactored delta case with shared gap predicates,"shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds","ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_smax_case_delta_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_smax_case_delta_abc_g_aig.aig,1,,190,30,5700,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.686; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_abc_g_aig.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_smax_case_delta_synth_preset_and,"E5M2FN packed hypot abs(high,low)",smax-cofactored delta case with shared gap predicates,"shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds","ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_synth_preset_and_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_smax_case_delta_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_smax_case_delta_synth_preset_and.aig,1,,200,30,6000,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_and.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_and; runtime_sec=0.805; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_and.yosys.log
ex249,float_fp8,fp8-rounding-r26,ex249_r26r_hypot_smax_case_delta_synth_preset_aig,"E5M2FN packed hypot abs(high,low)",smax-cofactored delta case with shared gap predicates,"shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds","ex249|E5M2FN packed hypot abs(high,low)|smax-cofactored delta case with shared gap predicates|shared max/min decode, gap0/gap1 predicates, smax-local smin thresholds|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|smax_cofactored_delta|fp8_rounding_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/verilog/ex249_r26r_hypot_smax_case_delta_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/aigs/ex249_r26r_hypot_smax_case_delta_synth_preset_aig.aig,1,,182,30,5460,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.814; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-rounding-r26/ex249/logs/ex249_r26r_hypot_smax_case_delta_synth_preset_aig.yosys.log
ex285,unknown,unknown-routing-r26,ex285_r26_paircount_mdd_pairs_first,hamming_weight_preserving_lossy_routing_normalizer,pairs_first,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|pairs_first,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_paircount_mdd_pairs_first.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_paircount_mdd_pairs_first.aig,1,,3597,18,64746,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_pairs_first.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_paircount_mdd_interleave,hamming_weight_preserving_lossy_routing_normalizer,interleave,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|interleave,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_paircount_mdd_interleave.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_paircount_mdd_interleave.aig,1,,3362,18,60516,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_interleave.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_paircount_mdd_singles_first,hamming_weight_preserving_lossy_routing_normalizer,singles_first,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|singles_first,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_paircount_mdd_singles_first.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_paircount_mdd_singles_first.aig,1,,1194,17,20298,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_singles_first.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_paircount_mdd_reverse,hamming_weight_preserving_lossy_routing_normalizer,reverse,,ex285|hamming_weight_preserving_lossy_routing_normalizer|paircount_mdd|ternary_pair_counts_shared_mdd|abc_g_aig_official_evaluate|exact_4_5_6_7_paircount_descriptor|reverse,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_paircount_mdd_reverse.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_paircount_mdd_reverse.aig,1,,1090,17,18530,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_paircount_mdd_reverse.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_bucket_descriptor_mdd_counts_first,hamming_weight_preserving_lossy_routing_normalizer,counts_first,,ex285|hamming_weight_preserving_lossy_routing_normalizer|bucket_count_descriptor_mdd|onehot_endpoint_bucket_counts_plus_greedy_selectors|abc_g_aig_official_evaluate|exact_bucket_descriptor|counts_first,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_bucket_descriptor_mdd_counts_first.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_bucket_descriptor_mdd_counts_first.aig,1,,4172,22,91784,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_bucket_descriptor_mdd_counts_first.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_bucket_descriptor_mdd_selectors_first,hamming_weight_preserving_lossy_routing_normalizer,selectors_first,,ex285|hamming_weight_preserving_lossy_routing_normalizer|bucket_count_descriptor_mdd|onehot_endpoint_bucket_counts_plus_greedy_selectors|abc_g_aig_official_evaluate|exact_bucket_descriptor|selectors_first,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_bucket_descriptor_mdd_selectors_first.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_bucket_descriptor_mdd_selectors_first.aig,1,,2218,26,57668,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_bucket_descriptor_mdd_selectors_first.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit0_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit0,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit0,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit0_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit0_abc_g_aig.aig,1,,801,24,19224,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit0_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit0_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit0,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit0,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit0_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit0_synth_preset.aig,1,,797,24,19128,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit0_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit1_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit1,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit1,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit1_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit1_abc_g_aig.aig,1,,812,24,19488,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit1_abc_g_aig.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit1_synth_preset,hamming_weight_preserving_lossy_routing_normalizer,repair_bit1,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|synth_preset_official_evaluate|exact_popcount_parity_residual|bit1,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit1_synth_preset.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit1_synth_preset.aig,1,,801,24,19224,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit1_synth_preset.evaluate.py.log,official evaluate.py OK
ex285,unknown,unknown-routing-r26,ex285_r26_parity_residual_bit2_abc_g_aig,hamming_weight_preserving_lossy_routing_normalizer,repair_bit2,,ex285|hamming_weight_preserving_lossy_routing_normalizer|parity_residual_selected_bit|current_tree_other_bits_plus_global_parity_repair|abc_g_aig_official_evaluate|exact_popcount_parity_residual|bit2,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/verilog/ex285_r26_parity_residual_bit2_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/aigs/ex285_r26_parity_residual_bit2_abc_g_aig.aig,1,,808,23,18584,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/unknown-routing-r26/ex285/logs/ex285_r26_parity_residual_bit2_abc_g_aig.evaluate.py.log,official evaluate.py OK
