case,agent_id,candidate_id,method_signature,drop_reason,equivalent,adp,verilog_path,aig_path,evaluate_log,notes
ex281,unknown-a-agent,ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct,ex281|quartic_gf2_anf_monomial_sharing|full_clamp_muxcoord_quadratic_linear_form_products|shared_linear_form_products|yosys_default_abc_g_AND_then_aigmap|exact_full_clamp_mux_coordinate_degree2|multi_output_product_xor,duplicate_method_signature_worse,1,8190,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex281/verilog/ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex281/official_eval/ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct/ex281.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex281/logs/ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.evaluate.log,unknown quadratic shared-compressor Verilog seed
ex282,unknown-a-agent,ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide,ex282|quartic_gf2_anf_monomial_sharing|full_clamp_muxcoord_quadratic_linear_form_products|shared_linear_form_products|yosys_default_abc_g_AND_then_aigmap|exact_full_clamp_mux_coordinate_degree2|multi_output_product_xor,duplicate_method_signature_worse,1,7380,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex282/verilog/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex282/official_eval/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide/ex282.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex282/logs/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide.evaluate.log,unknown quadratic shared-compressor Verilog seed
ex282,unknown-a-agent,ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct,ex282|quartic_gf2_anf_monomial_sharing|full_clamp_muxcoord_quadratic_linear_form_products|shared_linear_form_products|yosys_default_abc_g_AND_then_aigmap|exact_full_clamp_mux_coordinate_degree2|multi_output_product_xor,duplicate_method_signature_worse,1,9485,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex282/verilog/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex282/official_eval/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct/ex282.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex282/logs/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.evaluate.log,unknown quadratic shared-compressor Verilog seed
ex283,unknown-a-agent,ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide,ex283|quartic_gf2_anf_monomial_sharing|full_clamp_muxcoord_quadratic_linear_form_products|shared_linear_form_products|yosys_default_abc_g_AND_then_aigmap|exact_full_clamp_mux_coordinate_degree2|multi_output_product_xor,duplicate_method_signature_worse,1,6840,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex283/verilog/ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex283/official_eval/ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide/ex283.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex283/logs/ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide.evaluate.log,unknown quadratic shared-compressor Verilog seed
ex283,unknown-a-agent,ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct,ex283|quartic_gf2_anf_monomial_sharing|full_clamp_muxcoord_quadratic_linear_form_products|shared_linear_form_products|yosys_default_abc_g_AND_then_aigmap|exact_full_clamp_mux_coordinate_degree2|multi_output_product_xor,duplicate_method_signature_worse,1,11076,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex283/verilog/ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex283/official_eval/ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct/ex283.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex283/logs/ex283_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.evaluate.log,unknown quadratic shared-compressor Verilog seed
ex284,unknown-a-agent,ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide,ex284|quartic_gf2_anf_monomial_sharing|full_clamp_muxcoord_quadratic_linear_form_products|shared_linear_form_products|yosys_default_abc_g_AND_then_aigmap|exact_full_clamp_mux_coordinate_degree2|multi_output_product_xor,duplicate_method_signature_worse,1,9310,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex284/official_eval/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide/ex284.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex284/logs/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_wide.evaluate.log,unknown quadratic shared-compressor Verilog seed
ex284,unknown-a-agent,ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct,ex284|quartic_gf2_anf_monomial_sharing|full_clamp_muxcoord_quadratic_linear_form_products|shared_linear_form_products|yosys_default_abc_g_AND_then_aigmap|exact_full_clamp_mux_coordinate_degree2|multi_output_product_xor,duplicate_method_signature_worse,1,10680,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex284/official_eval/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct/ex284.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex284/logs/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_direct.evaluate.log,unknown quadratic shared-compressor Verilog seed
ex285,unknown-a-agent,ex285_unknown_symcof_interleave_f10_k4_onehot_global,ex285|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,16720,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/verilog/ex285_unknown_symcof_interleave_f10_k4_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/official_eval/ex285_unknown_symcof_interleave_f10_k4_onehot_global/ex285.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/logs/ex285_unknown_symcof_interleave_f10_k4_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex285,unknown-a-agent,ex285_unknown_symcof_interleave_f10_k4_case_global,ex285|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,16704,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/verilog/ex285_unknown_symcof_interleave_f10_k4_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/official_eval/ex285_unknown_symcof_interleave_f10_k4_case_global/ex285.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/logs/ex285_unknown_symcof_interleave_f10_k4_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex285,unknown-a-agent,ex285_unknown_symcof_interleave_f10_k5_case_global,ex285|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,17565,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/verilog/ex285_unknown_symcof_interleave_f10_k5_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/official_eval/ex285_unknown_symcof_interleave_f10_k5_case_global/ex285.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/logs/ex285_unknown_symcof_interleave_f10_k5_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex285,unknown-a-agent,ex285_unknown_symcof_interleave_f10_k5_onehot_global,ex285|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,16408,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/verilog/ex285_unknown_symcof_interleave_f10_k5_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/official_eval/ex285_unknown_symcof_interleave_f10_k5_onehot_global/ex285.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/logs/ex285_unknown_symcof_interleave_f10_k5_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex285,unknown-a-agent,ex285_unknown_symcof_interleave_f00_k4_onehot_global,ex285|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,15645,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/verilog/ex285_unknown_symcof_interleave_f00_k4_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/official_eval/ex285_unknown_symcof_interleave_f00_k4_onehot_global/ex285.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/logs/ex285_unknown_symcof_interleave_f00_k4_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex285,unknown-a-agent,ex285_unknown_symcof_interleave_f00_k5_onehot_global,ex285|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,16394,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/verilog/ex285_unknown_symcof_interleave_f00_k5_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/official_eval/ex285_unknown_symcof_interleave_f00_k5_onehot_global/ex285.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/logs/ex285_unknown_symcof_interleave_f00_k5_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex285,unknown-a-agent,ex285_unknown_symcof_interleave_f00_k5_case_global,ex285|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,17565,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/verilog/ex285_unknown_symcof_interleave_f00_k5_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/official_eval/ex285_unknown_symcof_interleave_f00_k5_case_global/ex285.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex285/logs/ex285_unknown_symcof_interleave_f00_k5_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex286,unknown-a-agent,ex286_unknown_symcof_interleave_f10_k4_case_global,ex286|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,24803,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/verilog/ex286_unknown_symcof_interleave_f10_k4_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/official_eval/ex286_unknown_symcof_interleave_f10_k4_case_global/ex286.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/logs/ex286_unknown_symcof_interleave_f10_k4_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex286,unknown-a-agent,ex286_unknown_symcof_interleave_f10_k4_onehot_global,ex286|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,24514,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/verilog/ex286_unknown_symcof_interleave_f10_k4_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/official_eval/ex286_unknown_symcof_interleave_f10_k4_onehot_global/ex286.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/logs/ex286_unknown_symcof_interleave_f10_k4_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex286,unknown-a-agent,ex286_unknown_symcof_interleave_f10_k5_case_global,ex286|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,25312,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/verilog/ex286_unknown_symcof_interleave_f10_k5_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/official_eval/ex286_unknown_symcof_interleave_f10_k5_case_global/ex286.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/logs/ex286_unknown_symcof_interleave_f10_k5_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex286,unknown-a-agent,ex286_unknown_symcof_interleave_f00_k4_onehot_global,ex286|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,24718,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/verilog/ex286_unknown_symcof_interleave_f00_k4_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/official_eval/ex286_unknown_symcof_interleave_f00_k4_onehot_global/ex286.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/logs/ex286_unknown_symcof_interleave_f00_k4_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex286,unknown-a-agent,ex286_unknown_symcof_interleave_f10_k5_onehot_global,ex286|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,23520,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/verilog/ex286_unknown_symcof_interleave_f10_k5_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/official_eval/ex286_unknown_symcof_interleave_f10_k5_onehot_global/ex286.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/logs/ex286_unknown_symcof_interleave_f10_k5_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex286,unknown-a-agent,ex286_unknown_symcof_interleave_f00_k5_onehot_global,ex286|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,25040,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/verilog/ex286_unknown_symcof_interleave_f00_k5_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/official_eval/ex286_unknown_symcof_interleave_f00_k5_onehot_global/ex286.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/logs/ex286_unknown_symcof_interleave_f00_k5_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex286,unknown-a-agent,ex286_unknown_symcof_interleave_f00_k5_case_global,ex286|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,25280,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/verilog/ex286_unknown_symcof_interleave_f00_k5_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/official_eval/ex286_unknown_symcof_interleave_f00_k5_case_global/ex286.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex286/logs/ex286_unknown_symcof_interleave_f00_k5_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex287,unknown-a-agent,ex287_unknown_symcof_interleave_f10_k5_case_global,ex287|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,29792,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/verilog/ex287_unknown_symcof_interleave_f10_k5_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/official_eval/ex287_unknown_symcof_interleave_f10_k5_case_global/ex287.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/logs/ex287_unknown_symcof_interleave_f10_k5_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex287,unknown-a-agent,ex287_unknown_symcof_interleave_f10_k5_onehot_global,ex287|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,29664,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/verilog/ex287_unknown_symcof_interleave_f10_k5_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/official_eval/ex287_unknown_symcof_interleave_f10_k5_onehot_global/ex287.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/logs/ex287_unknown_symcof_interleave_f10_k5_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex287,unknown-a-agent,ex287_unknown_symcof_interleave_f10_k6_case_global,ex287|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,30840,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/verilog/ex287_unknown_symcof_interleave_f10_k6_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/official_eval/ex287_unknown_symcof_interleave_f10_k6_case_global/ex287.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/logs/ex287_unknown_symcof_interleave_f10_k6_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex287,unknown-a-agent,ex287_unknown_symcof_interleave_f00_k5_onehot_global,ex287|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,29680,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/verilog/ex287_unknown_symcof_interleave_f00_k5_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/official_eval/ex287_unknown_symcof_interleave_f00_k5_onehot_global/ex287.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/logs/ex287_unknown_symcof_interleave_f00_k5_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex287,unknown-a-agent,ex287_unknown_symcof_interleave_f00_k5_case_global,ex287|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,29504,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/verilog/ex287_unknown_symcof_interleave_f00_k5_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/official_eval/ex287_unknown_symcof_interleave_f00_k5_case_global/ex287.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/logs/ex287_unknown_symcof_interleave_f00_k5_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex287,unknown-a-agent,ex287_unknown_symcof_interleave_f00_k6_onehot_global,ex287|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,31470,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/verilog/ex287_unknown_symcof_interleave_f00_k6_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/official_eval/ex287_unknown_symcof_interleave_f00_k6_onehot_global/ex287.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/logs/ex287_unknown_symcof_interleave_f00_k6_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex287,unknown-a-agent,ex287_unknown_symcof_interleave_f10_k6_onehot_global,ex287|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,28910,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/verilog/ex287_unknown_symcof_interleave_f10_k6_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/official_eval/ex287_unknown_symcof_interleave_f10_k6_onehot_global/ex287.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex287/logs/ex287_unknown_symcof_interleave_f10_k6_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex288,unknown-a-agent,ex288_unknown_symcof_interleave_f10_k5_case_global,ex288|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,39273,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/verilog/ex288_unknown_symcof_interleave_f10_k5_case_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/official_eval/ex288_unknown_symcof_interleave_f10_k5_case_global/ex288.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/logs/ex288_unknown_symcof_interleave_f10_k5_case_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex288,unknown-a-agent,ex288_unknown_symcof_interleave_f10_k5_onehot_global,ex288|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,37710,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/verilog/ex288_unknown_symcof_interleave_f10_k5_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/official_eval/ex288_unknown_symcof_interleave_f10_k5_onehot_global/ex288.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/logs/ex288_unknown_symcof_interleave_f10_k5_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
ex288,unknown-a-agent,ex288_unknown_symcof_interleave_f10_k6_onehot_global,ex288|hamming_weight_preserving_lossy_routing_normalizer|pair_symmetry_canonical_key_bdd_cofactors|global_bdd_node_sharing|yosys_default_abc_g_AND_then_aigmap|exact_pair_swap_invariant_key|class_onehot_or_case_mux,duplicate_method_signature_worse,1,36960,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/verilog/ex288_unknown_symcof_interleave_f10_k6_onehot_global.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/official_eval/ex288_unknown_symcof_interleave_f10_k6_onehot_global/ex288.aig,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/unknown-a-agent/ex288/logs/ex288_unknown_symcof_interleave_f10_k6_onehot_global.evaluate.log,unknown symmetry cofactor class-onehot Verilog seed
